Id,SalePrice
1461,124387.92170385423
1462,156269.68609561134
1463,185971.01936721368
1464,192847.27226253302
1465,187555.6784068729
1466,180907.81426410883
1467,175152.256804825
1468,174916.59141399976
1469,184416.30511156307
1470,124121.3400967015
1471,204563.06427663096
1472,93604.16392862833
1473,98054.37483393359
1474,145786.50200193518
1475,117485.20368945974
1476,369735.0491641622
1477,260055.73952516913
1478,277989.12574874185
1479,277905.30247687455
1480,527853.2180006573
1481,331023.97386097396
1482,204851.06500008283
1483,174804.3076426325
1484,170206.7763389477
1485,173866.54052390403
1486,197918.20816174615
1487,326572.34237578255
1488,235357.76902000475
1489,205281.65259727716
1490,224741.4756896483
1491,195038.38303995517
1492,93172.13180229758
1493,177258.5651734671
1494,290842.04005861224
1495,300670.0592427523
1496,230842.78814901222
1497,184980.9128412417
1498,158598.61691669037
1499,157662.6686120901
1500,155589.32670018123
1501,175013.2674006802
1502,150947.80900444754
1503,286932.6729440067
1504,231923.99625188514
1505,224517.95566837848
1506,182062.03122793286
1507,252550.64272779314
1508,197025.1032834712
1509,161759.91389105894
1510,152479.52395859943
1511,146532.09377621984
1512,167715.3017460735
1513,140677.97773773118
1514,156287.39399885703
1515,188418.26261063825
1516,151028.03439648016
1517,155943.0234486133
1518,129599.82022296962
1519,227693.93347616342
1520,138751.17144587528
1521,141566.75529437556
1522,168257.59903984185
1523,118703.87007636485
1524,120380.364342199
1525,125867.24056531084
1526,122659.34378841329
1527,105641.74233275294
1528,129546.51744624753
1529,143246.32769241268
1530,167085.54290075324
1531,124584.20115941395
1532,102458.56575200547
1533,143055.47452289276
1534,122130.58257954696
1535,149502.1153290798
1536,113831.68578191704
1537,71301.08781152479
1538,148287.31112952807
1539,193079.50380411954
1540,95498.75491729297
1541,138395.1965131887
1542,140611.0381972451
1543,189875.94454656963
1544,79017.3950216349
1545,99919.30384955392
1546,132055.29945955443
1547,135017.7043547916
1548,130566.49123918438
1549,110670.80619896093
1550,137162.76610356028
1551,118647.8628718054
1552,144326.63605182618
1553,133594.79989915027
1554,110629.7491172949
1555,167891.7391787232
1556,88131.73140535892
1557,111674.12317702467
1558,102292.6771083575
1559,74384.93351205329
1560,141680.65509010755
1561,134906.05053810496
1562,129429.20099743122
1563,121580.37120963675
1564,165850.12761922798
1565,145767.61478984752
1566,231533.2131518329
1567,78385.67970180798
1568,223079.62494673172
1569,139699.99020915673
1570,137904.5247017136
1571,122269.27653699816
1572,147130.51806134701
1573,238902.1037210575
1574,105316.95117845084
1575,231174.00274588072
1576,228353.75008941928
1577,192117.09159760925
1578,137379.9464857325
1579,142902.60770701893
1580,189531.22763944438
1581,141543.33311469684
1582,126314.80565330453
1583,344056.7053638279
1584,235058.69919829475
1585,144143.39541229172
1586,76883.89606285469
1587,101488.20704861287
1588,145629.55724239518
1589,98198.0131713883
1590,135289.63711689378
1591,100531.98084744718
1592,129091.7082437751
1593,119211.08139915898
1594,117918.86202057677
1595,109525.72570367335
1596,254895.5330110629
1597,165478.30128892124
1598,173277.27019997794
1599,170850.18647116906
1600,180517.50941986204
1601,67617.78748244385
1602,110504.12873750403
1603,72603.66303264564
1604,276118.33618235076
1605,237949.74579486798
1606,165516.2146946223
1607,155390.19878825083
1608,214441.63701294127
1609,188434.1837792628
1610,155227.92843214262
1611,148477.57312203382
1612,185678.9017980684
1613,179754.39407686994
1614,126259.00444906297
1615,88171.95626960915
1616,77158.64032000356
1617,91397.22484749256
1618,124917.450995522
1619,135251.1158494224
1620,157476.50425797928
1621,144418.5197830383
1622,145698.6638875676
1623,264312.1675302775
1624,223797.53742124647
1625,123884.55751376225
1626,165069.79916630697
1627,191373.47162746824
1628,270692.6021983675
1629,173313.4161208469
1630,345700.3111284184
1631,207070.98111081947
1632,230119.76024395856
1633,171323.76001051534
1634,185753.4065720387
1635,180854.6322447547
1636,159771.88003113773
1637,184003.32057363453
1638,193359.10566139148
1639,184466.91461976606
1640,249978.27119661917
1641,179801.4712200687
1642,226810.68550328157
1643,215932.06694496234
1644,224930.83373066023
1645,192152.00810748618
1646,157559.4749652321
1647,160511.89860066926
1648,136679.83083857896
1649,142121.26887099407
1650,121957.47161906793
1651,126728.46266716003
1652,96144.9256188953
1653,94063.18304055481
1654,147496.69761119984
1655,142798.19170917908
1656,145042.7114558552
1657,148607.26113394226
1658,151094.4441557679
1659,123562.85876190163
1660,153679.91606997242
1661,441788.2445446301
1662,374057.05716363934
1663,373365.96591740614
1664,430260.29592793214
1665,305221.4893024782
1666,309708.90300514095
1667,389100.7862545151
1668,345820.17257082486
1669,294168.86125305615
1670,338221.4242175033
1671,274715.1232741678
1672,461705.5116887054
1673,292720.08492989204
1674,245838.96782968708
1675,194578.00263407867
1676,195851.57371935164
1677,212876.6651323004
1678,461610.67071589414
1679,413379.91712991113
