Id,SalePrice
1461,124204.16332719577
1462,152513.88743678408
1463,181696.24459733654
1464,186537.62795386225
1465,194128.07558667092
1466,184850.9405464073
1467,171719.3269518607
1468,175315.61461171941
1469,182786.60901056233
1470,128550.2673364742
1471,202598.09489738778
1472,100625.53738101778
1473,105816.66821803468
1474,153277.48637214387
1475,125999.96130017795
1476,337836.6322550458
1477,250512.35942513324
1478,303317.0968876992
1479,303139.7518872703
1480,387296.4392986634
1481,305402.0410654591
1482,208382.0339290919
1483,186650.8857119014
1484,176970.1156888536
1485,178694.13277919096
1486,199575.5464002086
1487,301683.92953544797
1488,239825.11850548544
1489,198914.2606810435
1490,214751.2277771119
1491,196195.83613806163
1492,104997.55496865317
1493,178453.98720356665
1494,285386.6970549496
1495,280870.54117439606
1496,229540.0169153663
1497,184259.56129890788
1498,160179.10894703688
1499,159853.9103177062
1500,160908.3217372603
1501,169060.22762917788
1502,165348.2347341638
1503,263628.0752712989
1504,220736.86329928547
1505,219838.47667549914
1506,182805.36133398174
1507,235975.15234687921
1508,188980.6131904796
1509,158221.86360081687
1510,149411.27976713024
1511,150532.2717384035
1512,171985.56648802952
1513,149545.12927880912
1514,152276.52529884793
1515,185958.9987723424
1516,153727.55827167444
1517,148113.6806373583
1518,141968.37941933013
1519,221114.96616856835
1520,138220.3418274606
1521,140853.1428515075
1522,164694.95536615892
1523,119764.69339657076
1524,119943.33425912567
1525,126869.37396391826
1526,125656.95100644545
1527,111594.54981530953
1528,126824.70716338042
1529,141956.18419343946
1530,166177.9557950435
1531,133356.5365309542
1532,104953.10042499534
1533,138242.48587482405
1534,119470.763126377
1535,147350.2623906242
1536,119598.83738130367
1537,102097.78086065956
1538,145939.396238915
1539,181694.6653338641
1540,122541.63679821031
1541,138681.7123110131
1542,136300.28820719782
1543,174915.87765340885
1544,90785.72222508038
1545,107051.35679672509
1546,123686.21724503311
1547,132982.67635792578
1548,122858.08401860658
1549,113801.4697698604
1550,138908.00873649764
1551,122048.38216264408
1552,142581.65555204306
1553,134673.14380279678
1554,115026.15938902623
1555,168276.12011474444
1556,102265.17250722385
1557,119858.65977786855
1558,105903.5756893591
1559,112292.14111831241
1560,140903.7964953444
1561,146718.88472873805
1562,127609.53379437287
1563,123487.151176776
1564,163255.27621913952
1565,155374.94023261554
1566,209032.67486590167
1567,97042.89347185948
1568,212106.76314133033
1569,152970.72764928182
1570,138285.3276952556
1571,126512.6295011127
1572,142434.1458352153
1573,226676.46912807418
1574,135722.2352073087
1575,205055.2187472628
1576,222384.15227232905
1577,193270.52692293806
1578,145608.2718142605
1579,143371.64540327116
1580,192042.62647428332
1581,138133.82799280502
1582,127793.05406079655
1583,312583.91770378227
1584,234308.4512688353
1585,146247.8669226774
1586,93646.13297681432
1587,111671.80535522503
1588,141219.79551128994
1589,107417.97249343767
1590,132055.52977645517
1591,100989.47089256458
1592,133527.72106837019
1593,120694.98925422246
1594,125914.82823286111
1595,130040.7472823327
1596,205978.20115114722
1597,166887.71813015066
1598,177669.23720383557
1599,164897.56586347852
1600,178649.95144380495
1601,87880.91125785513
1602,115264.09307975594
1603,100959.84860169285
1604,268542.6230414218
1605,237863.3089015041
1606,161731.18172568647
1607,167936.0145821351
1608,212383.9829471529
1609,192150.7252089638
1610,164032.09263615284
1611,147998.3895954439
1612,188867.04191983078
1613,181568.09567502097
1614,119716.56689474253
1615,93371.3873136539
1616,90165.54297318174
1617,99457.57947089939
1618,124094.85386065666
1619,135808.25164248308
1620,174495.77900111175
1621,141054.65714760218
1622,140492.64334486963
1623,258032.77594728503
1624,217320.04593349496
1625,127436.79936459144
1626,167939.00276115316
1627,185553.15142137316
1628,262314.24947321863
1629,174631.04414305591
1630,290793.8158675809
1631,197014.69721250207
1632,227793.2452126485
1633,173081.76601551648
1634,187607.95191838316
1635,181610.34788604794
1636,169209.4560803695
1637,181578.3439750285
1638,198001.76130008473
1639,183005.32771994662
1640,229688.44519245913
1641,176407.97307544932
1642,215126.30733956516
1643,221188.7770733541
1644,218302.8283996128
1645,189085.91249662277
1646,156278.0496941418
1647,159870.42769287585
1648,142346.44218786384
1649,138046.41985893017
1650,124402.10294363028
1651,124375.50728219502
1652,100710.80237829877
1653,101613.05633622219
1654,155047.66112095377
1655,146427.35130176067
1656,151577.05153078205
1657,154198.2760890861
1658,157424.82665880703
1659,127946.61375315898
1660,151552.29954330702
1661,382274.7860333155
1662,317420.8275744497
1663,354646.37032028765
1664,384367.49743682146
1665,303185.0947929661
1666,320479.9360085599
1667,328126.58665881044
1668,320179.5844223889
1669,282656.873989348
1670,325040.17966475163
1671,269076.4642465021
1672,373754.1914176488
1673,288600.0595476553
1674,249932.19526027289
1675,196061.09470232716
1676,195242.2408250149
1677,205503.513000807
1678,380936.84336900746
1679,365150.40911669674
1680,302544.29325260944
1681,240346.58466157012
1682,309761.72919031215
1683,196978.91889773912
1684,183435.0283599031
1685,181729.4422377496
1686,182800.24859968195
1687,174836.36394017152
1688,195419.36336760444
1689,194187.48464135884
1690,190017.62069048145
1691,181999.80426243632
1692,243466.23500507115
1693,172921.4202147476
1694,181075.8538238938
1695,171679.69689583787
1696,258246.05726422052
1697,168431.29250477673
1698,316002.43292938406
1699,309645.7259515662
1700,239146.2264393458
1701,257960.32640687423
1702,252017.6069692842
1703,259844.16366376786
1704,283279.250779728
1705,232217.13223124674
1706,362089.2452805258
1707,209047.83961355704
1708,204258.91463517305
1709,254659.95843586486
1710,220908.13951198326
1711,253501.1539341244
1712,266152.68716714805
1713,265791.5913213158
1714,217266.2256818588
1715,198442.73623613975
1716,175783.96354136287
1717,165681.23649714256
1718,129778.00903961284
1719,204905.7625936134
1720,238481.59131093702
1721,163191.71854803094
1722,126724.2127345219
1723,156483.50394478647
1724,216399.73783436618
1725,226306.21143489378
1726,190083.6534549338
1727,181552.12790308075
1728,189356.49074275684
1729,166423.93102392842
1730,148244.12364564365
1731,126746.83007977808
1732,130763.60574294157
1733,125329.82149724354
1734,130065.68536911058
1735,131325.04968676151
1736,123023.67147013819
1737,265097.5418675502
1738,212985.52538653667
1739,249259.8855314785
1740,225075.56292212964
1741,183308.847153202
1742,167053.8935700828
1743,171332.92053734444
1744,264330.2448329338
1745,204211.74746675868
1746,193967.73115140802
1747,198231.8847409216
1748,203143.75884535082
1749,162727.83059247409
1750,141937.8484091946
1751,212386.26567239172
1752,123509.36663371218
1753,155896.05143709248
1754,195716.50080802682
1755,167755.3822001966
1756,124702.69128471948
1757,121978.02168908385
1758,149751.98325288197
1759,162105.92744970816
1760,163437.19070479923
1761,153897.70300518067
1762,171555.66118983962
1763,167328.51661223438
1764,123285.14346451373
1765,168893.3977862028
1766,174284.2705348219
1767,198483.58254666688
1768,140341.5184229426
1769,164711.4251761266
1770,137094.61297930003
1771,135525.71620222955
1772,140732.51851667464
1773,137249.50469297936
1774,153425.75706930616
1775,132698.5563068547
1776,119583.78622937237
1777,115512.19394094596
1778,129804.0697740486
1779,124000.04126894407
1780,164530.64523284277
1781,132264.72126438955
1782,104473.24592956212
1783,135937.8628905275
1784,107354.62292489366
1785,120196.4698986487
1786,149153.20285008624
1787,158243.63298017305
1788,82807.80885779457
1789,105822.85803865423
1790,100307.1311707251
1791,169677.29530826633
1792,147737.6533471253
1793,145214.48168986148
1794,134385.22443222703
1795,134081.14287530218
1796,128670.8934875314
1797,119749.23614773092
1798,127894.95026428472
1799,112306.14925065858
1800,129931.82820506788
1801,129184.75069441914
1802,133216.85332821254
1803,157448.7874434325
1804,141428.632618317
1805,137396.63514134436
1806,119852.48354317366
1807,135767.33123262093
1808,122921.56487297032
1809,118448.78203177496
1810,140298.19672449413
1811,113722.73931332883
1812,109346.79196781541
1813,119801.4176862142
1814,104775.84165961629
1815,81676.74526693481
1816,104629.79560607809
1817,130418.06812309501
1818,140279.35830142882
1819,120790.3111301191
1820,88486.88793150772
1821,115468.30222970275
1822,145288.86590881334
1823,82228.92816951219
1824,135252.67006643963
1825,131547.97856343997
1826,110393.03736525224
1827,111870.65945897519
1828,131631.01579199068
1829,116212.09809187701
1830,136678.6520664948
1831,144021.39284382167
1832,121196.74014309903
1833,143232.5417013016
1834,126116.79959267707
1835,135992.60901637303
1836,127337.46081301512
1837,97837.51339056679
1838,124972.60479072561
1839,100588.98169898758
1840,143883.33241834096
1841,138449.10427329887
1842,102268.48285797656
1843,143020.24086235324
1844,139088.58485804152
1845,141017.963816264
1846,153044.65041040594
1847,158599.79391738243
1848,78811.17941799652
1849,120958.40340688417
1850,124846.24856619394
1851,147381.44392136825
1852,129481.90367569157
1853,138091.3496925068
1854,165646.53527257618
1855,155142.86889410234
1856,217455.80192351417
1857,158436.26039861643
1858,139543.24789275447
1859,126799.27258875468
1860,150379.15084735298
1861,126358.0454432927
1862,252314.44299881323
1863,247541.4208668552
1864,247541.4208668552
1865,307203.4565691465
1866,311958.9597401625
1867,232315.22808935234
1868,293973.47757289495
1869,200545.61002005276
1870,212602.4847763137
1871,253477.5977880202
1872,183206.52838938855
1873,222904.95940144736
1874,139879.8416630473
1875,198435.61526998278
1876,192682.68994323513
1877,211562.55524661002
1878,216450.4829380414
1879,129362.34956634448
1880,134656.32544499103
1881,244937.32971394827
1882,247666.6445542442
1883,199458.67910014602
1884,207816.92324370067
1885,238723.26843599984
1886,285759.1551205769
1887,205890.36813512965
1888,265641.9666707134
1889,177844.76775726763
1890,132896.22326024782
1891,140652.19528410002
1892,115059.75944855511
1893,135319.22917725885
1894,134338.29298531372
1895,149765.75408657317
1896,123090.04795138584
1897,126550.92192332215
1898,116927.2332380529
1899,139590.71781242962
1900,126062.84477665387
1901,147452.19033828366
1902,139237.0403272028
1903,180626.42900800135
1904,137101.1963187335
1905,180219.3668660809
1906,153370.2245355019
1907,184110.11626376605
1908,119854.03966459818
1909,137498.4495081682
1910,130245.12389851309
1911,184387.82773952806
1912,250546.157291163
1913,152531.8880671931
1914,85167.65552917983
1915,282455.4344287148
1916,92043.10414266372
1917,244200.92898597167
1918,136580.41335487305
1919,158072.03472241893
1920,177862.90497063578
1921,345668.4648948513
1922,293813.58208298753
1923,194116.90745495874
1924,222918.4212213563
1925,212974.2634384312
1926,357640.3723558439
1927,134607.355008925
1928,164142.00712528694
1929,120961.20201495873
1930,136089.79519593754
1931,145126.36576191237
1932,142450.90688214576
1933,171397.50878090507
1934,179994.3388938228
1935,176959.84168002137
1936,184297.39981804322
1937,182239.98719865893
1938,182610.70692352118
1939,233364.2956183794
1940,193955.13480300174
1941,183730.27289101155
1942,187063.14803894144
1943,199463.31661584217
1944,314413.5511478771
1945,348512.28246104135
1946,163215.45268428963
1947,277394.04516373656
1948,166387.08046370136
1949,234037.99571877465
1950,168642.41246430462
1951,238544.7907817346
1952,219838.1201224318
1953,169585.55690397407
1954,189369.88998397114
1955,134437.2119909153
1956,253023.39148251739
1957,163804.81954125175
1958,292545.7241316502
1959,146968.18736966784
1960,120585.07691739616
1961,124737.27751396164
1962,101159.04071459328
1963,103448.5906414892
1964,112138.1279517583
1965,152013.56369242485
1966,142872.87539285133
1967,279469.7143484224
1968,364963.1940277706
1969,365607.68254287436
1970,377841.0279982222
