Id,SalePrice
1461,124100.94176041849
1462,160789.75356295513
1463,183717.63391119006
1464,194157.41886246722
1465,191868.23530948837
1466,177972.31777814284
1467,176676.55164089618
1468,170996.2561005991
1469,185357.9518234723
1470,122933.32132762171
1471,197964.53784805877
1472,95505.26354205958
1473,97499.71425396705
1474,146038.5869406057
1475,116914.63850506424
1476,366376.6299044683
1477,259097.4951811931
1478,282161.3857373419
1479,280322.856933966
1480,522773.2921520287
1481,329442.2886332741
1482,204961.63761124396
1483,175213.3328220004
1484,168758.8464820102
1485,176535.4096505745
1486,195826.8511415034
1487,328780.2605248666
1488,233709.02151652038
1489,202143.51875075302
1490,229442.17729071187
1491,195120.4968430971
1492,93641.20728500388
1493,171695.11054212408
1494,291739.712910272
1495,295560.3758125542
1496,231301.58775940505
1497,184136.50703929982
1498,168330.13131647668
1499,158665.01543443717
1500,155587.38555536867
1501,176758.769517411
1502,151987.153506785
1503,286352.6232150337
1504,234918.7443913923
1505,225656.14177672294
1506,183206.28754374993
1507,254831.76240650986
1508,197258.92223841534
1509,160012.7545662058
1510,149870.62894216145
1511,154257.83118937732
1512,170385.88091465266
1513,140721.12442042428
1514,159525.62020374945
1515,190699.17865244602
1516,150507.72142724288
1517,157552.87043782926
1518,130395.22708627535
1519,223517.5845663809
1520,135510.35083193606
1521,138919.9222233874
1522,170926.57174736052
1523,117022.56550003978
1524,120818.34884183001
1525,124767.91177325314
1526,119252.25008940996
1527,106960.61582710406
1528,131787.14707648862
1529,147374.67139959155
1530,173175.1603650332
1531,120639.81810122938
1532,100312.20191641546
1533,144643.93093972633
1534,124806.74654951972
1535,146621.56468303158
1536,111479.03028628264
1537,69270.04505133274
1538,145535.4105471788
1539,193880.87574190227
1540,91860.97112845136
1541,136292.21090464585
1542,143534.35619786626
1543,187726.46663244092
1544,82640.95487646671
1545,104793.75843193094
1546,134186.79317460177
1547,135437.71378399513
1548,132835.37822841218
1549,115163.72404180614
1550,136003.05563938624
1551,115598.73276208226
1552,141617.49243453774
1553,133722.41650617847
1554,112663.80167632837
1555,166609.653108702
1556,90004.29065492135
1557,111346.1877794459
1558,103409.5696032303
1559,68561.9718557422
1560,139382.32760252437
1561,130416.00559095353
1562,131350.10974861728
1563,121562.83327584562
1564,165270.4376907555
1565,145193.80486278166
1566,230417.22548017337
1567,79830.70618540602
1568,229646.2128156991
1569,137891.930086085
1570,136501.75589692872
1571,121096.61644920145
1572,145333.36156083006
1573,231079.72798172853
1574,109576.9164117896
1575,225866.28326817855
1576,230700.2073946129
1577,187789.10380524184
1578,138361.18548837653
1579,142548.33788743822
1580,190356.6415768548
1581,145000.31437115718
1582,126537.42919346371
1583,333254.8716439907
1584,231913.65821568872
1585,143474.26787191283
1586,78067.00987992335
1587,105218.13924602873
1588,146085.0675704405
1589,99041.86860146266
1590,134520.815675027
1591,98219.578686633
1592,124901.90381292076
1593,121575.4956405532
1594,120257.65936599494
1595,108512.6936600196
1596,244997.70577993835
1597,174733.11813704242
1598,185718.03945222677
1599,167336.2800516245
1600,171973.68817130878
1601,70211.19172398749
1602,114098.02417233163
1603,69566.24601515412
1604,271916.732268178
1605,237538.4302156536
1606,165572.11747943738
1607,163986.48647400993
1608,213027.2973962848
1609,187204.9487264823
1610,154499.73420133663
1611,142930.74851832585
1612,181500.12399608197
1613,175505.2601396356
1614,121166.73420075465
1615,87958.71867477415
1616,77705.87802115358
1617,91675.38599315674
1618,129774.27825849917
1619,137078.09145314488
1620,160247.65919012838
1621,141553.54375278755
1622,144660.44297290625
1623,260942.01504236457
1624,219572.5188665872
1625,122844.39658954166
1626,166177.46522264992
1627,192426.86979422954
1628,268455.5553581491
1629,173346.0059304509
1630,356270.3582876196
1631,214635.18261707068
1632,235301.02819032717
1633,171088.5009315296
1634,185621.90727828225
1635,178892.39771574186
1636,158463.0328070919
1637,191394.21902243106
1638,190669.60680571676
1639,183821.1565320941
1640,247897.15129121966
1641,178918.21032051396
1642,230987.98541927946
1643,220285.69557764824
1644,226401.4287935084
1645,203567.7149263958
1646,157856.72679912567
1647,158548.71273705544
1648,133847.0043365753
1649,141368.28117716187
1650,119479.26435759185
1651,124824.90307571147
1652,97257.5438900101
1653,96699.90411083282
1654,147530.27431486943
1655,139772.90863057532
1656,143854.3227736196
1657,149547.17710956786
1658,150773.03696714182
1659,124513.61168055731
1660,152993.3358598393
1661,448992.6383636245
1662,382659.3765436081
1663,374890.9231180383
1664,490969.6269614373
1665,303825.3630629862
1666,309220.8069820374
1667,384158.82712845464
1668,341334.15093324
