Id,SalePrice
1461,124612.47780037891
1462,152198.36936649185
1463,182345.72201972315
1464,186518.378486939
1465,193973.22492292585
1466,185189.1603054479
1467,173446.3677328989
1468,177614.7043874829
1469,177751.81225790258
1470,129171.92550104471
1471,202911.7331300052
1472,101079.09476407804
1473,106080.15391178093
1474,154922.19706493698
1475,126109.05358357004
1476,337848.03334395494
1477,248458.20304526863
1478,302544.72931201546
1479,302975.7364973026
1480,389514.7784607296
1481,300453.4576619931
1482,205007.74144218522
1483,187681.6969704574
1484,176901.4266594096
1485,177164.1087836848
1486,199557.9019941217
1487,297269.6806978238
1488,238844.82750920474
1489,198838.0947705767
1490,219355.64605273635
1491,197807.0668045183
1492,104185.40692972092
1493,177824.29486347586
1494,283566.13659797073
1495,285891.03607441246
1496,227762.95597910698
1497,182347.00812319393
1498,160382.96800164564
1499,159836.01482547357
1500,161496.54743734605
1501,169031.3895973524
1502,162246.6792173301
1503,259523.93586944905
1504,221054.50839164917
1505,219266.2881395105
1506,182949.31413006358
1507,239723.7459062292
1508,188834.4788906243
1509,156522.22164633265
1510,148884.57346294125
1511,149475.69162236032
1512,171906.7467513085
1513,149590.19159229557
1514,152153.23731318553
1515,182647.51720809893
1516,153932.55161484482
1517,147434.28759605743
1518,140340.00054148425
1519,219281.40845390063
1520,139099.30041727482
1521,141264.4458551716
1522,161443.21671890636
1523,119595.12632058816
1524,120429.31064645777
1525,125674.2038134571
1526,126272.22106786206
1527,111210.84205606903
1528,126023.61591537618
1529,141808.4106978298
1530,164747.94190477405
1531,131893.81235274344
1532,104924.59099263465
1533,141897.5117871617
1534,118476.91476355164
1535,149880.4187282133
1536,121264.54350545949
1537,102381.69761270536
1538,145590.48553465377
1539,179061.61131153227
1540,123894.78785804569
1541,138501.24483712786
1542,136668.46467846655
1543,173370.04107218582
1544,90554.07838390223
1545,107144.00856496343
1546,123761.43148102312
1547,134544.73166100687
1548,124121.81745587161
1549,113874.58692212608
1550,137483.18168705792
1551,122289.98316701486
1552,142351.4789004623
1553,133270.15830065685
1554,115270.11571729279
1555,166019.86976985564
1556,101376.41083451534
1557,121492.65935142165
1558,105829.41768225137
1559,115155.68038907474
1560,140912.83747697173
1561,146818.52745442916
1562,128268.6169044548
1563,123401.38532162225
1564,159504.8096425851
1565,156026.26639986705
1566,204610.77182797503
1567,96190.37492012858
1568,212210.5563835878
1569,156474.44745108872
1570,137546.28187042143
1571,126284.99213766125
1572,142275.45893360037
1573,228327.72677417862
1574,133745.86809202467
1575,203625.50673032802
1576,223958.7817001611
1577,193720.25202765779
1578,149872.03166257578
1579,142381.38611547076
1580,191746.52553610818
1581,137307.23919657373
1582,127531.72613489353
1583,313565.5443019992
1584,232770.4410342215
1585,146839.1701259298
